pathway,pval,padj,log2err,ES,NES,size,leadingEdge
WP_GPR143_IN_MELANOCYTES_AND_RETINAL_PIGMENT_EPITHELIUM_CELLS,0.363468635,0.623647421,0.092259726,0.352997239,1.074959742,28,
WP_G_PROTEIN_SIGNALING_PATHWAYS,1,1,0.053238649,-0.149629543,-0.599483096,90,
WP_HAIR_FOLLICLE_DEVELOPMENT_CYTODIFFERENTIATION_PART_3_OF_3,1.68E-06,3.61E-05,0.643551836,0.577694586,2.149704804,73,
WP_HAIR_FOLLICLE_DEVELOPMENT_ORGANOGENESIS_PART_2_OF_3,4.73E-05,6.04E-04,0.557332239,0.665802845,2.059942381,31,
WP_HEAD_AND_NECK_SQUAMOUS_CELL_CARCINOMA,7.73E-05,9.03E-04,0.538434096,0.523812911,1.949201463,73,
WP_HEART_DEVELOPMENT,9.64E-08,3.22E-06,0.704975715,0.725169725,2.386552847,39,
WP_HEDGEHOG_SIGNALING_PATHWAY_WP4249,0.012804051,0.053099153,0.380730401,0.508233534,1.692880877,40,
WP_HEDGEHOG_SIGNALING_PATHWAY_WP47,0.019059239,0.072631155,0.352487858,0.641962714,1.642696185,15,
WP_HEMATOPOIETIC_STEM_CELL_DIFFERENTIATION,2.15E-07,6.52E-06,0.690132459,0.653455656,2.295456956,53,
WP_HEMATOPOIETIC_STEM_CELL_GENE_REGULATION_BY_GABP_ALPHABETA_COMPLEX,0.52165725,0.796068796,0.073805272,0.343686409,0.960795026,20,
WP_HEPATITIS_B_INFECTION,6.08E-04,0.004549573,0.477270815,0.412047531,1.686951397,143,
WP_MET_IN_TYPE_1_PAPILLARY_RENAL_CELL_CARCINOMA,0.717813051,0.974578039,0.055135176,0.242844175,0.857913632,56,
WP_MFAP5_EFFECT_ON_PERMEABILITY_AND_MOTILITY_OF_ENDOTHELIAL_CELLS_VIA_CYTOSKELETON_REARRANGEMENT,0.234042553,0.45273442,0.123257226,0.448641495,1.189958497,17,
WP_MICROGLIA_PATHOGEN_PHAGOCYTOSIS_PATHWAY,4.46E-11,4.19E-09,0.851339057,0.786545032,2.61991182,40,
WP_MICRORNAS_IN_CARDIOMYOCYTE_HYPERTROPHY,0.02349096,0.08536761,0.352487858,0.383066201,1.452065318,85,
WP_MICROTUBULE_CYTOSKELETON_REGULATION,0.782909931,1,0.063784539,-0.230767047,-0.823767269,46,
WP_MIR5093P_ALTERATION_OF_YAP1ECM_AXIS,6.47E-05,7.69E-04,0.538434096,0.783129089,2.07713982,17,
WP_MIRNAS_INVOLVED_IN_DNA_DAMAGE_RESPONSE,0.077067669,0.199125103,0.222056046,0.486511097,1.41139047,23,
WP_MIRNAS_INVOLVEMENT_IN_THE_IMMUNE_RESPONSE_IN_SEPSIS,2.88E-04,0.002530236,0.498493109,0.586978883,1.973948026,43,
WP_MIRNA_REGULATION_OF_DNA_DAMAGE_RESPONSE,0.021316438,0.078350896,0.352487858,0.410996889,1.518806437,71,
WP_MIRNA_REGULATION_OF_P53_PATHWAY_IN_PROSTATE_CANCER,0.011705111,0.050012749,0.380730401,0.569655053,1.690968542,25,
WP_MIRNA_REGULATION_OF_PROSTATE_CANCER_SIGNALING_PATHWAYS,0.435849057,0.704872523,0.083363407,0.318142442,1.005633717,34,
WP_MIRNA_TARGETS_IN_ECM_AND_MEMBRANE_RECEPTORS,6.27E-05,7.56E-04,0.538434096,0.705002798,2.071354137,24,
WP_MITOCHONDRIAL_COMPLEX_IV_ASSEMBLY,0.177966102,0.370574984,0.151148761,-0.355784108,-1.200456009,34,
WP_MITOCHONDRIAL_COMPLEX_I_ASSEMBLY_MODEL_OXPHOS_SYSTEM,0.476744186,0.751071846,0.089986079,-0.270556281,-0.987055259,54,
WP_MITOCHONDRIAL_GENE_EXPRESSION,0.912959381,1,0.048311758,0.249446254,0.661621123,17,
WP_MITOCHONDRIAL_IMMUNE_RESPONSE_TO_SARSCOV2,0.051911913,0.150207025,0.321775918,0.496695986,1.495300211,27,
WP_MITOCHONDRIAL_LONG_CHAIN_FATTY_ACID_BETAOXIDATION,0.038095583,0.121487369,0.321775918,0.591647505,1.569261835,17,
WP_MODULATORS_OF_TCR_SIGNALING_AND_T_CELL_ACTIVATION,0.002096942,0.012620009,0.431707696,0.494378457,1.753342474,59,
WP_MONOAMINE_GPCRS,0.008798471,0.039653384,0.380730401,-0.511154856,-1.70939666,33,
WP_MONOAMINE_TRANSPORT,0.345935728,0.599540936,0.096562955,0.347508301,1.07516374,31,
WP_MRNA_PROCESSING,0.612736661,0.88148204,0.061436411,0.229182473,0.918783583,124,
WP_MTHFR_DEFICIENCY,0.996240602,1,0.04301732,0.166530693,0.483112994,23,
WP_MYD88_DISTINCT_INPUTOUTPUT_PATHWAY,2.50E-04,0.002279765,0.498493109,0.732864732,1.969371718,18,
WP_MYOMETRIAL_RELAXATION_AND_CONTRACTION_PATHWAYS,0.107615894,0.252897351,0.173747839,0.295069816,1.21641051,150,
WP_NAD_BIOSYNTHETIC_PATHWAYS,0.214689266,0.425498605,0.127505315,0.438897838,1.226964024,20,
WP_NAD_METABOLISM,0.865642994,1,0.050396432,0.27265916,0.709078003,16,
WP_NAD_METABOLISM_IN_ONCOGENEINDUCED_SENESCENCE_AND_MITOCHONDRIAL_DYSFUNCTIONASSOCIATED_SENESCENCE,0.135338346,0.303588517,0.164405756,0.45227028,1.312056325,23,
WP_NANOMATERIAL_INDUCED_APOPTOSIS,0.027188488,0.095668585,0.352487858,0.574002813,1.604657712,20,
WP_NANOPARTICLEMEDIATED_ACTIVATION_OF_RECEPTOR_SIGNALING,0.330188679,0.584043417,0.099233334,0.366211419,1.102477225,27,
WP_NANOPARTICLE_TRIGGERED_AUTOPHAGIC_CELL_DEATH,0.573498965,0.844841012,0.073805272,-0.307982359,-0.922761763,22,
WP_NCRNAS_INVOLVED_IN_WNT_SIGNALING_IN_HEPATOCELLULAR_CARCINOMA,0.119298246,0.275735685,0.169570644,0.329227478,1.247982206,85,
WP_NEOVASCULARISATION_PROCESSES,1.01E-04,0.001076721,0.538434096,0.61041863,1.989895504,37,
WP_NEPHROGENESIS,0.008072302,0.037391646,0.380730401,0.661750005,1.720948497,16,
WP_NEPHROTIC_SYNDROME,0.123655914,0.284495075,0.168238166,0.393324212,1.310907621,41,
WP_NETRINUNC5B_SIGNALING_PATHWAY,0.020603835,0.076595048,0.352487858,0.453324654,1.565980115,48,
WP_NETWORK_MAP_OF_SARSCOV2_SIGNALING_PATHWAY,2.41E-15,5.95E-13,1.007317957,0.570376535,2.416803539,198,
WP_NEURAL_CREST_CELL_MIGRATION_DURING_DEVELOPMENT,0.054644809,0.15565491,0.261663522,0.442974479,1.454516187,38,
WP_NEURAL_CREST_CELL_MIGRATION_IN_CANCER,0.047151539,0.140961274,0.321775918,0.447944744,1.492952024,41,
WP_NEURAL_CREST_DIFFERENTIATION,3.75E-05,5.22E-04,0.557332239,0.500836374,1.914092468,91,
WP_NEURODEGENERATION_WITH_BRAIN_IRON_ACCUMULATION_NBIA_SUBTYPES_PATHWAY,0.860986547,1,0.057852976,-0.217763596,-0.772637435,43,
WP_NEUROINFLAMMATION_AND_GLUTAMATERGIC_SIGNALING,0.004637183,0.024479706,0.407017919,0.380840959,1.550463117,137,
WP_NICOTINE_EFFECT_ON_DOPAMINERGIC_NEURONS,0.06029106,0.167862557,0.266350657,-0.487903311,-1.444629183,21,
WP_NOCGMPPKG_MEDIATED_NEUROPROTECTION,0.79006772,1,0.062249043,-0.231538728,-0.823446201,44,
WP_NONALCOHOLIC_FATTY_LIVER_DISEASE,0.156040268,0.337808032,0.142901149,0.285052246,1.168088991,149,
WP_NONGENOMIC_ACTIONS_OF_125_DIHYDROXYVITAMIN_D3,0.047547591,0.141141269,0.321775918,0.407022685,1.483015092,66,
WP_NONSMALL_CELL_LUNG_CANCER,0.015400846,0.06154103,0.380730401,0.407259312,1.508949424,72,
WP_NOTCH1_REGULATION_OF_ENDOTHELIAL_CELL_CALCIFICATION,0.054158607,0.154940711,0.271288555,0.546243935,1.448835249,17,
WP_NOTCH_SIGNALING,0.23255814,0.45095262,0.118287526,0.343031386,1.161499185,44,
WP_NOTCH_SIGNALING_PATHWAY,0.019706378,0.074095982,0.352487858,0.432039688,1.532254338,59,
WP_NOVEL_INTRACELLULAR_COMPONENTS_OF_RIGILIKE_RECEPTOR_RLR_PATHWAY,0.444055944,0.713235503,0.078295525,0.280320494,0.988525358,54,
WP_NRF2ARE_REGULATION,0.047218548,0.140961274,0.321775918,0.535494318,1.526224518,22,
WP_NRF2_PATHWAY,0.023144364,0.084449121,0.352487858,0.348496446,1.403822687,128,
WP_NRP1TRIGGERED_SIGNALING_PATHWAYS_IN_PANCREATIC_CANCER,7.86E-07,1.87E-05,0.659444398,0.645633033,2.271418133,52,
WP_NSP1_FROM_SARSCOV2_INHIBITS_TRANSLATION_INITIATION_IN_THE_HOST_CELL,0.522243714,0.796068796,0.075118164,0.366490275,0.972063934,17,
WP_NUCLEAR_RECEPTORS,0.413479053,0.68125737,0.084314432,0.310320146,1.018942844,38,
WP_NUCLEAR_RECEPTORS_IN_LIPID_METABOLISM_AND_TOXICITY,0.467532468,0.740103521,0.078711381,0.318739868,0.989167545,30,
WP_NUCLEAR_RECEPTORS_METAPATHWAY,5.36E-09,2.94E-07,0.761460801,0.444417552,1.966901512,281,
WP_NUCLEOTIDEBINDING_OLIGOMERIZATION_DOMAIN_NOD_PATHWAY,1.55E-04,0.001544623,0.518848078,0.62081006,2.038443125,38,
WP_NUCLEOTIDE_EXCISION_REPAIR,0.980215827,1,0.041739703,0.189463736,0.637146545,43,
WP_NUCLEOTIDE_EXCISION_REPAIR_IN_XERODERMA_PIGMENTOSUM,0.992974239,1,0.053238649,-0.161522486,-0.592774665,57,
WP_NUCLEOTIDE_METABOLISM,0.413793103,0.68125737,0.087051587,0.386915529,1.039728705,18,
WP_OLIGODENDROCYTE_SPECIFICATION_AND_DIFFERENTIATION_LEADING_TO_MYELIN_COMPONENTS_FOR_CNS,0.147601476,0.323379926,0.155241966,0.414083557,1.272217127,29,
WP_ONCOSTATIN_M_SIGNALING_PATHWAY,7.06E-04,0.005179026,0.477270815,0.503904918,1.812348972,62,
WP_ONECARBON_METABOLISM,0.517625232,0.792086983,0.073438141,0.3086256,0.957779237,30,
WP_ONECARBON_METABOLISM_AND_RELATED_PATHWAYS,0.954144621,1,0.042077211,0.193499843,0.665026934,47,
WP_OREXIN_RECEPTOR_PATHWAY,0.031184936,0.105590161,0.352487858,0.346639579,1.408797177,135,
WP_OSTEOBLAST_DIFFERENTIATION_AND_RELATED_DISEASES,0.001016048,0.006892365,0.455059867,0.421592481,1.660408015,112,
WP_OSX_AND_MIRNAS_IN_TOOTH_DEVELOPMENT,0.563218391,0.835934664,0.070789909,0.34769684,0.934339304,18,
WP_OVARIAN_INFERTILITY,0.070500928,0.18617548,0.23112671,0.450582132,1.398322791,30,
WP_OVERLAP_BETWEEN_SIGNAL_TRANSDUCTION_PATHWAYS_CONTRIBUTING_TO_LMNA_LAMINOPATHIES,0.024406815,0.087757839,0.352487858,0.441808091,1.553992737,55,
WP_OVERVIEW_OF_INTERFERONSMEDIATED_SIGNALING_PATHWAY,0.781954887,1,0.054120057,0.270873552,0.7858163,23,
WP_OVERVIEW_OF_NANOPARTICLE_EFFECTS,0.073500967,0.192428261,0.23112671,0.532218397,1.411634482,17,
WP_OVERVIEW_OF_PROINFLAMMATORY_AND_PROFIBROTIC_MEDIATORS,1.43E-10,1.29E-08,0.826657301,0.654649125,2.466065415,79,
WP_OXIDATION_BY_CYTOCHROME_P450,0.535652174,0.808392501,0.06847149,0.268542802,0.943336305,53,
WP_OXIDATIVE_DAMAGE_RESPONSE,1.01E-04,0.00107393,0.538434096,0.619333829,2.062946117,40,
WP_OXIDATIVE_PHOSPHORYLATION,0.603729604,0.876940572,0.077274697,-0.258968574,-0.919793301,45,
WP_OXIDATIVE_STRESS_RESPONSE,0.052930057,0.152531288,0.271288555,0.463715054,1.434698423,31,
WP_OXYSTEROLS_DERIVED_FROM_CHOLESTEROL,0.078853047,0.202676971,0.213927855,0.411891196,1.372789396,41,
WP_P38_MAPK_SIGNALING_PATHWAY,0.283018868,0.524581451,0.108820127,0.357646831,1.130505286,34,
WP_P53_TRANSCRIPTIONAL_GENE_NETWORK,4.24E-04,0.003357569,0.498493109,0.504305756,1.814565977,63,
WP_PANCREATIC_ADENOCARCINOMA_PATHWAY,0.031333263,0.10591072,0.321775918,0.371545568,1.410840386,87,
WP_PARKINSONS_DISEASE_PATHWAY,0.761384335,0.996666232,0.053897903,0.247476123,0.812593151,38,
WP_PARKINUBIQUITIN_PROTEASOMAL_SYSTEM_PATHWAY,0.323268206,0.575930901,0.09688777,0.294853331,1.076789328,67,
WP_PATHOGENESIS_OF_SARSCOV2_MEDIATED_BY_NSP9NSP10_COMPLEX,4.45E-06,8.53E-05,0.610526878,0.803642277,2.159566837,18,
WP_PATHOGENIC_ESCHERICHIA_COLI_INFECTION,0.033381192,0.110007466,0.321775918,0.412794728,1.455683993,54,
WP_PATHWAYS_AFFECTED_IN_ADENOID_CYSTIC_CARCINOMA,0.328042328,0.582640605,0.095603149,0.298491154,1.0721815,61,
WP_PDGFRBETA_PATHWAY,0.119926199,0.276558782,0.173747839,0.423539807,1.301270208,29,
WP_PDGF_PATHWAY,0.299465241,0.545336149,0.101713902,0.32905927,1.096067277,40,
WP_PEPTIDE_GPCRS,2.58E-04,0.002314055,0.498493109,0.520177552,1.881730726,64,
WP_PHOSPHODIESTERASES_IN_NEURONAL_FUNCTION,0.731481481,0.980274572,0.067206509,-0.234913623,-0.850499656,51,
WP_PHOSPHOINOSITIDES_METABOLISM,0.152899824,0.332772054,0.1482615,0.364618239,1.249535688,46,
WP_PHOTODYNAMIC_THERAPYINDUCED_AP1_SURVIVAL_SIGNALING,2.41E-04,0.002222047,0.518848078,0.567623079,1.960816487,48,
WP_PHOTODYNAMIC_THERAPYINDUCED_HIF1_SURVIVAL_SIGNALING,0.039019135,0.122624566,0.321775918,0.463405751,1.510650192,37,
WP_PHOTODYNAMIC_THERAPYINDUCED_NFE2L2_NRF2_SURVIVAL_SIGNALING,0.01841977,0.070603159,0.352487858,0.551241593,1.599176536,23,
WP_PHOTODYNAMIC_THERAPYINDUCED_NFKB_SURVIVAL_SIGNALING,4.75E-05,6.04E-04,0.557332239,0.670773099,2.081656693,30,
WP_PHOTODYNAMIC_THERAPYINDUCED_UNFOLDED_PROTEIN_RESPONSE,0.467166979,0.740103521,0.079343496,0.338253918,0.993816838,24,
WP_PHYSICOCHEMICAL_FEATURES_AND_TOXICITYASSOCIATED_PATHWAYS,0.048968315,0.144273813,0.321775918,0.400403551,1.448450939,64,
WP_PHYSIOLOGICAL_AND_PATHOLOGICAL_HYPERTROPHY_OF_THE_HEART,0.125703565,0.288693359,0.170932335,0.445187053,1.30799487,24,
WP_PI3KAKTMTOR_SIGNALING_PATHWAY_AND_THERAPEUTIC_OPPORTUNITIES,0.146567718,0.32182945,0.156312403,0.407008436,1.263097516,30,
WP_PI3KAKTMTOR_VITD3_SIGNALING,0.01686336,0.065917373,0.352487858,0.587634066,1.674829198,22,
WP_PI3KAKT_SIGNALING_PATHWAY,2.80E-11,2.77E-09,0.863415392,0.459395972,2.053315335,306,
WP_PKCGAMMA_CALCIUM_SIGNALING_PATHWAY_IN_ATAXIA,0.884057971,1,0.052912985,-0.238699035,-0.715178437,22,
WP_PLATELETMEDIATED_INTERACTIONS_WITH_VASCULAR_AND_CIRCULATING_CELLS,7.85E-07,1.87E-05,0.659444398,0.848086284,2.205535028,16,
WP_PLURIPOTENT_STEM_CELL_DIFFERENTIATION_PATHWAY,0.010009924,0.044604039,0.380730401,0.491982977,1.644109307,42,
WP_PPARALPHA_PATHWAY,0.702495202,0.960336238,0.060118614,0.295695378,0.830656869,21,
WP_PPAR_SIGNALING_PATHWAY,0.231448763,0.45095262,0.117765788,0.324663387,1.153143264,58,
WP_PRADERWILLI_AND_ANGELMAN_SYNDROME,0.749565217,0.988863334,0.052482762,0.236649391,0.839638786,57,
WP_PREGNANE_X_RECEPTOR_PATHWAY,0.006010395,0.029941614,0.407017919,0.590044451,1.733597396,24,
WP_PREIMPLANTATION_EMBRYO,1.68E-04,0.001652694,0.518848078,0.575822639,1.979007108,47,
WP_PRIMARY_FOCAL_SEGMENTAL_GLOMERULOSCLEROSIS_FSGS,0.004155023,0.022720266,0.407017919,0.455525251,1.675213908,70,
WP_PRION_DISEASE_PATHWAY,0.028408215,0.09872855,0.352487858,0.493882384,1.542722706,33,
WP_PROGERIAASSOCIATED_LIPODYSTROPHY,0.254237288,0.482284153,0.115734448,0.418259445,1.169268214,20,
WP_PROLACTIN_SIGNALING_PATHWAY,0.024846882,0.08884672,0.352487858,0.402367302,1.497211098,75,
WP_PROSTAGLANDIN_AND_LEUKOTRIENE_METABOLISM_IN_SENESCENCE,0.00333319,0.018799193,0.431707696,0.567072039,1.759834001,30,
WP_PROSTAGLANDIN_SIGNALING,5.36E-07,1.36E-05,0.659444398,0.753362376,2.29416589,28,
WP_PROSTAGLANDIN_SYNTHESIS_AND_REGULATION,4.49E-09,2.53E-07,0.761460801,0.721724048,2.443746924,44,
WP_PROTEASOME_DEGRADATION,0.775618375,1,0.051635596,0.233465822,0.82922667,58,
WP_PROTEOGLYCAN_BIOSYNTHESIS,0.13926499,0.310631741,0.164405756,0.493674459,1.309402104,17,
WP_PROXIMAL_TUBULE_TRANSPORT,2.58E-04,0.002314055,0.498493109,0.562725219,1.957689629,50,
WP_PURINERGIC_SIGNALING,0.443413729,0.712783959,0.081526514,0.32601472,1.011744097,30,
WP_PURINE_METABOLISM_AND_RELATED_DISORDERS,0.648854962,0.912278985,0.063642408,0.318618632,0.870489553,19,
WP_PYRIMIDINE_METABOLISM,1,1,0.040003152,0.100551335,0.378581961,82,
WP_PYRIMIDINE_METABOLISM_AND_RELATED_DISEASES,0.740812379,0.983669278,0.057975476,0.303580078,0.805203481,17,
WP_QUERCETIN_AND_NFKB_AP1_INDUCED_APOPTOSIS,0.172413793,0.361993716,0.145516146,0.499018788,1.276921916,15,
WP_RAC1PAK1P38MMP2_PATHWAY,0.015334188,0.061523754,0.380730401,0.424618095,1.556166234,68,
WP_RANKLRANK_SIGNALING_PATHWAY,0.001129977,0.007535728,0.455059867,0.499507677,1.761469514,54,
WP_RAS_AND_BRADYKININ_PATHWAYS_IN_COVID19,0.303773585,0.550136749,0.104343953,0.377444115,1.136293188,27,
WP_RAS_SIGNALING,0.575907591,0.846984363,0.062386149,0.229737768,0.958637365,173,
WP_REGUCALCIN_IN_PROXIMAL_TUBULE_EPITHELIAL_KIDNEY_CELLS,0.54442344,0.817878137,0.071827629,0.30499002,0.943615474,31,
WP_REGULATION_OF_ACTIN_CYTOSKELETON,0.099326599,0.237949887,0.183023938,0.305414405,1.246767004,139,
WP_REGULATION_OF_APOPTOSIS_BY_PARATHYROID_HORMONERELATED_PROTEIN,0.03736942,0.119557918,0.321775918,0.545459672,1.554626999,22,
WP_REGULATION_OF_SISTER_CHROMATID_SEPARATION_AT_THE_METAPHASEANAPHASE_TRANSITION,0.804597701,1,0.05367696,0.293413593,0.750805895,15,
WP_REGULATION_OF_WNT_BCATENIN_SIGNALING_BY_SMALL_MOLECULE_COMPOUNDS,0.235976789,0.455345241,0.12267919,0.448288931,1.189023372,17,
WP_REGULATORY_CIRCUITS_OF_THE_STAT3_SIGNALING_PATHWAY,0.002110046,0.012660274,0.431707696,0.471036958,1.740679755,71,
WP_RELATIONSHIP_BETWEEN_INFLAMMATION_COX2_AND_EGFR,0.067542214,0.180417226,0.237793834,0.491079332,1.442830027,24,
WP_RENINANGIOTENSINALDOSTERONE_SYSTEM_RAAS,0.665929204,0.926760563,0.069613344,-0.253214309,-0.879787476,39,
WP_RESISTIN_AS_A_REGULATOR_OF_INFLAMMATION,0.007526531,0.035123809,0.407017919,0.538261992,1.670425782,30,
WP_RETINOBLASTOMA_GENE_IN_CANCER,0.064798599,0.1749781,0.234392647,0.353795636,1.344821532,86,
WP_RETT_SYNDROME_CAUSING_GENES,0.30787037,0.552990092,0.116739205,-0.304645495,-1.091459265,48,
WP_S1P_RECEPTOR_SIGNAL_TRANSDUCTION,0.810964083,1,0.052697309,0.259167362,0.774632798,26,
WP_SARSCOV2_INNATE_IMMUNITY_EVASION_AND_CELLSPECIFIC_IMMUNE_RESPONSE,2.19E-07,6.56E-06,0.690132459,0.622647918,2.239421115,62,
WP_SARS_CORONAVIRUS_AND_INNATE_IMMUNITY,0.584586466,0.855428973,0.067992259,0.314597609,0.912661747,23,
WP_SELECTIVE_EXPRESSION_OF_CHEMOKINE_RECEPTORS_DURING_TCELL_POLARIZATION,8.25E-05,9.52E-04,0.538434096,0.726235961,2.040116058,21,
WP_SELENIUM_MICRONUTRIENT_NETWORK,0.012296408,0.051426077,0.380730401,0.443695827,1.616636201,66,
WP_SEROTONIN_AND_ANXIETY,0.371134021,0.632658512,0.097544922,-0.383310717,-1.069294518,17,
WP_SEROTONIN_HTR1_GROUP_AND_FOS_PATHWAY,0.605660377,0.878948761,0.066436414,0.286737403,0.906363825,34,
WP_SEROTONIN_RECEPTOR_2_AND_ELKSRFGATA4_SIGNALING,0.449790795,0.719519473,0.087309826,-0.347698727,-1.004487986,19,
WP_SEROTONIN_RECEPTOR_467_AND_NR3C_SIGNALING,0.849372385,1,0.055249566,-0.251473851,-0.726498095,19,
WP_SIGNAL_TRANSDUCTION_THROUGH_IL1R,0.002312023,0.013705508,0.431707696,0.575862403,1.798451529,32,
WP_SLEEP_REGULATION,0.267924528,0.503698113,0.112378519,0.364347379,1.151685412,34,
WP_SMALL_CELL_LUNG_CANCER,5.16E-05,6.47E-04,0.557332239,0.484084951,1.855011525,95,
WP_SMALL_LIGAND_GPCRS,0.029082225,0.100539953,0.352487858,0.606754316,1.609330528,17,
WP_SPHINGOLIPID_METABOLISM_INTEGRATED_PATHWAY,0.964285714,1,0.044507054,0.207128719,0.600889685,23,
WP_SPHINGOLIPID_METABOLISM_IN_SENESCENCE,0.923913043,1,0.053129805,-0.220564194,-0.69358864,28,
WP_SPHINGOLIPID_METABOLISM_OVERVIEW,0.955684008,1,0.046045768,0.213386951,0.608178994,22,
WP_SPHINGOLIPID_PATHWAY,0.383763838,0.64809817,0.089164712,0.346134993,1.054062587,28,
WP_SPINAL_CORD_INJURY,1.90E-07,5.96E-06,0.690132459,0.527614201,2.077966014,112,
WP_SPLICING_FACTOR_NOVA_REGULATED_SYNAPTIC_PROTEINS,0.265765766,0.50059315,0.125033368,-0.318762319,-1.117675575,41,
WP_SREBF_AND_MIR33_IN_CHOLESTEROL_AND_LIPID_HOMEOSTASIS,0.809980806,1,0.053457214,0.28940493,0.752627088,16,
WP_STATIN_INHIBITION_OF_CHOLESTEROL_PRODUCTION,0.299435028,0.545336149,0.105125132,0.384616008,1.141697186,25,
WP_STEROL_REGULATORY_ELEMENTBINDING_PROTEINS_SREBP_SIGNALING,1,1,0.051951248,-0.141145387,-0.534132726,66,
WP_STING_PATHWAY_IN_KAWASAKILIKE_DISEASE_AND_COVID19,0.011861477,0.050462406,0.380730401,0.613356095,1.675733994,19,
WP_STRIATED_MUSCLE_CONTRACTION_PATHWAY,0.169981917,0.358804711,0.142056644,0.383954443,1.245783045,36,
WP_SUDDEN_INFANT_DEATH_SYNDROME_SIDS_SUSCEPTIBILITY_PATHWAYS,0.149501661,0.326233966,0.145516146,0.28356147,1.167862014,151,
WP_SYNAPTIC_SIGNALING_PATHWAYS_ASSOCIATED_WITH_AUTISM_SPECTRUM_DISORDER,0.560185185,0.834330461,0.080858915,-0.262933145,-0.939709787,49,
WP_SYNAPTIC_VESICLE_PATHWAY,0.004672298,0.024594976,0.407017919,-0.469115687,-1.676595787,49,
WP_TARGET_OF_RAPAMYCIN_TOR_SIGNALING,0.593128391,0.86472337,0.06538342,0.282663373,0.917132865,36,
WP_TCA_CYCLE_AKA_KREBS_OR_CITRIC_ACID_CYCLE,0.932950192,1,0.046881986,0.234025816,0.628879797,18,
WP_TCA_CYCLE_AND_DEFICIENCY_OF_PYRUVATE_DEHYDROGENASE_COMPLEX_PDHC,0.717850288,0.974578039,0.05909548,0.316782794,0.82382602,16,
WP_TCELL_ACTIVATION_SARSCOV2,0.001135792,0.007549,0.455059867,0.462489393,1.733964481,80,
WP_TCELL_ANTIGEN_RECEPTOR_TCR_PATHWAY_DURING_STAPHYLOCOCCUS_AUREUS_INFECTION,0.00666695,0.032098926,0.407017919,0.460422097,1.633590727,57,
WP_TCELL_RECEPTOR_TCR_SIGNALING_PATHWAY,1.20E-04,0.001230085,0.538434096,0.491652009,1.868830874,86,
WP_TGFBETA_RECEPTOR_SIGNALING,2.31E-04,0.002150003,0.518848078,0.547212971,1.92224799,53,
WP_TGFBETA_RECEPTOR_SIGNALING_IN_SKELETAL_DYSPLASIAS,6.15E-04,0.004579751,0.477270815,0.523036874,1.855749738,57,
WP_TGFBETA_SIGNALING_IN_THYROID_CELLS_FOR_EPITHELIALMESENCHYMAL_TRANSITION,0.025320379,0.090058429,0.352487858,0.611708475,1.62247074,17,
WP_TGFBETA_SIGNALING_PATHWAY,4.34E-04,0.003388134,0.498493109,0.41470616,1.674187184,130,
WP_THERMOGENESIS,0.987972509,1,0.039275857,0.176565948,0.684453358,104,
WP_THYMIC_STROMAL_LYMPHOPOIETIN_TSLP_SIGNALING_PATHWAY,2.92E-04,0.002537058,0.498493109,0.586755531,1.973196919,43,
WP_THYROID_HORMONES_PRODUCTION_AND_PERIPHERAL_DOWNSTREAM_SIGNALING_EFFECTS,0.212802768,0.422183582,0.12210792,0.302424616,1.155426728,90,
WP_THYROID_STIMULATING_HORMONE_TSH_SIGNALING_PATHWAY,0.356766257,0.615071258,0.090542895,0.285465937,1.037577652,65,
WP_TLR4_SIGNALING_AND_TOLERANCE,0.006125851,0.030231074,0.407017919,0.587416793,1.755746983,26,
WP_TNFALPHA_SIGNALING_PATHWAY,0.002138521,0.012792242,0.431707696,0.426051016,1.624814785,92,
WP_TNFRELATED_WEAK_INDUCER_OF_APOPTOSIS_TWEAK_SIGNALING_PATHWAY,9.52E-04,0.006514009,0.477270815,0.55387736,1.850948032,42,
WP_TOLLLIKE_RECEPTOR_SIGNALING_PATHWAY,3.07E-07,8.78E-06,0.67496286,0.558158365,2.133391203,93,
WP_TOLLLIKE_RECEPTOR_SIGNALING_RELATED_TO_MYD88,4.23E-04,0.003357569,0.498493109,0.622327253,1.925432271,31,
WP_TP53_NETWORK,0.139846743,0.311314663,0.163180127,0.487081298,1.308896568,18,
WP_TRANSCRIPTION_COFACTORS_SKI_AND_SKIL_PROTEIN_PARTNERS,6.68E-04,0.004942351,0.477270815,0.71270332,1.915193488,18,
WP_TRANSCRIPTION_FACTOR_REGULATION_IN_ADIPOGENESIS,0.161958569,0.347884891,0.149207542,0.457891086,1.280060735,20,
WP_TRANSLATION_FACTORS,0.994736842,1,0.039921862,0.164709673,0.575508019,51,
WP_TRANSLATION_INHIBITORS_IN_CHRONICALLY_ACTIVATED_PDGFRA_CELLS,1,1,0.039759648,0.142981713,0.48999401,46,
WP_TRANSSULFURATION_AND_ONECARBON_METABOLISM,0.246753247,0.471987315,0.116739205,0.376648394,1.168879091,30,
WP_TRIACYLGLYCERIDE_SYNTHESIS,0.647509579,0.911036285,0.063927193,0.32719927,0.87925774,18,
WP_TRYPTOPHAN_METABOLISM,0.041484458,0.128556234,0.321775918,0.470351482,1.510598354,35,
WP_TUMOR_SUPPRESSOR_ACTIVITY_OF_SMARCB1,0.004543998,0.024308542,0.407017919,0.562896735,1.729425993,29,
